f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,class
8.508807,12.907747,14.220056,14.808241,15.233512,15.700892,16.114528,16.573955,16.981107,18.681542,-0.538245,-0.341560,-0.200171,-0.093899,0.000000,0.099164,0.195441,0.337384,0.520802,7.941474,0.046520,0.099929,0.167163,0.237035,0.305017,0.407072,0.499762,0.657164,0.971729,5.204769,0.997760,0.999330,0.999720,0.999871,0.999945,0.999972,0.999987,0.999995,0.999999,1.000000,13.982766,13.934282,18.681542,4.102169,-0.012902,-0.012866,0.359625,7.941474,-7.997424,7.997424,0.564244,0.345082,-0.376409,0.442897,0.438901,5.204769,0.471700,0.996832,0.996817,0.663710,0.019967,0.018093,0.001294,20093.234614,24.050000,30.103950,29.646570,0.124740,1.000000,9.000000,0.000000,9.000000,1.000000,0.000448,0.000000,0.006237,6622.750000,101.000000
0.000000,0.000000,0.020000,0.100000,0.538516,7.530148,11.588429,12.899436,15.130697,32.478454,-0.556886,-0.298422,-0.100000,0.000000,0.000000,0.000000,0.100000,0.277061,0.605009,16.109581,0.000000,0.000000,0.000000,0.000000,0.031060,0.097432,0.179964,0.279779,0.514541,3.164644,0.970143,0.998080,0.999830,0.999971,0.999995,0.999999,1.000000,1.000000,1.000000,1.000000,8.173127,5.716353,32.478454,6.449744,0.005385,0.004275,0.389822,16.109581,-17.403641,17.403641,0.996680,0.500931,-0.481364,0.322059,0.175148,3.164644,0.316469,0.984793,0.977708,0.514496,0.056870,0.055952,0.009730,4830.318105,14.100000,23.546099,23.971631,0.070922,1.000000,130.000000,9.000000,331.000000,2.546154,0.026913,0.001863,0.153664,3434.920000,101.000000
0.000000,0.000000,0.141421,0.223607,0.360555,0.500000,0.796205,2.320774,3.934298,13.416408,-0.500000,-0.270889,-0.141421,-0.041421,0.000000,0.041421,0.141421,0.279671,0.536741,2.647359,0.000000,0.000000,0.000000,0.021799,0.077147,0.126491,0.257778,0.391524,0.811430,4.062983,0.918377,0.977235,0.989949,0.994897,0.998204,0.999429,0.999926,1.000000,1.000000,1.000000,1.729915,1.334943,13.416408,2.319654,0.000443,0.000383,0.337675,2.647359,-2.729738,2.729738,0.537214,0.392314,-0.388229,0.401996,0.258732,4.062983,0.458983,0.972447,0.966457,0.504883,0.068274,0.092857,0.068943,754.242997,9.433333,25.759717,25.971731,0.212014,2.000000,70.000000,3.000000,146.000000,2.085714,0.092808,0.003977,0.123675,568.110000,101.000000
0.000000,0.000000,0.000000,0.100000,0.141421,0.300000,0.500000,0.806226,6.440497,13.471822,-0.412311,-0.166266,-0.100000,0.000000,0.000000,0.000000,0.100000,0.189456,0.412311,3.159881,0.000000,0.000000,0.000000,0.000000,0.000000,0.046499,0.116521,0.284358,0.631652,2.610296,0.927242,0.976187,0.993415,0.998460,0.999810,1.000000,1.000000,1.000000,1.000000,1.000000,2.281821,1.419377,13.471822,3.184222,0.000372,0.000272,0.231244,3.159881,-2.534324,3.159881,0.379271,0.318488,-0.314962,0.376850,0.172481,2.610296,0.332995,0.972089,0.960446,0.514496,0.075079,0.077121,0.054160,2215.648129,26.033333,21.779770,21.971831,0.000000,0.000000,222.000000,8.000000,618.000000,2.783784,0.100196,0.003611,0.142125,790.180000,101.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,1.104536,4.701064,-0.141421,-0.041421,0.000000,0.000000,0.000000,0.000000,0.000000,0.070642,0.141421,2.470992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.089443,4.951546,0.993452,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.969232,0.281785,4.701064,0.771240,0.000000,0.000000,0.154491,2.470992,-1.843712,2.470992,0.365042,0.368602,-0.368602,0.677157,0.088573,4.951546,0.372382,0.989775,0.961546,0.514496,0.052266,0.018388,0.064796,200.631049,11.883333,12.538569,12.538569,0.168303,2.000000,110.000000,17.000000,533.000000,4.845455,0.548270,0.084733,0.154278,115.140000,101.000000
0.100000,0.223607,0.500000,2.119905,4.468781,6.743441,8.893134,10.010165,10.977590,13.788401,-1.258309,-0.799936,-0.311434,-0.123607,0.000000,0.125129,0.255276,0.608046,1.034772,2.529418,0.000000,0.014229,0.063246,0.121978,0.256459,0.428628,0.714286,1.069012,1.656458,4.561391,0.968991,0.992159,0.996111,0.998088,0.999473,0.999791,0.999944,0.999989,1.000000,1.000000,5.514681,5.049308,13.788401,4.445785,-0.049856,-0.048377,0.672678,2.529418,-2.981549,2.981549,0.922232,0.640587,-0.746355,0.685763,0.578250,4.561391,0.765983,0.985812,0.984399,0.665088,0.045680,0.038793,0.007521,1196.685881,3.966667,28.991597,28.739496,0.756303,3.000000,17.000000,0.000000,23.000000,1.352941,0.014206,0.000000,0.071429,788.320000,101.000000
4.770504,11.306458,13.515990,14.570106,15.404220,16.320478,17.619817,18.924481,19.978988,22.110857,-0.558703,-0.336159,-0.206670,-0.086891,0.004824,0.111815,0.219953,0.373382,0.561075,1.881186,0.036908,0.098085,0.166165,0.223901,0.311939,0.405631,0.500385,0.688705,0.984069,3.568667,0.997348,0.999279,0.999676,0.999874,0.999943,0.999976,0.999988,0.999996,0.999999,1.000000,14.565627,14.265604,22.110857,5.508326,-0.005381,-0.005309,0.372482,1.881186,-3.312465,3.312465,0.523174,0.362354,-0.393488,0.461795,0.445521,3.568667,0.473720,0.995176,0.995067,0.546268,0.032007,0.021333,0.001490,21469.734516,25.100000,30.358566,28.764940,0.239044,6.000000,18.000000,0.000000,35.000000,1.944444,0.000838,0.000000,0.011952,7274.540000,101.000000
8.514693,13.849209,15.903836,16.977927,17.889941,18.580743,19.242661,19.907386,20.765788,24.069275,-0.951415,-0.575723,-0.237336,-0.093396,0.000000,0.100000,0.257233,0.544560,0.929656,2.586682,0.030812,0.091945,0.161627,0.295037,0.536979,0.799544,0.985985,1.121881,1.341175,4.812276,0.997861,0.999301,0.999694,0.999867,0.999927,0.999963,0.999988,0.999997,1.000000,1.000000,16.807980,16.148083,24.069275,5.443065,-0.013954,-0.013405,0.539926,2.586682,-5.580228,5.580228,0.764754,0.533091,-0.592594,0.715033,0.677023,4.812276,0.662365,0.997984,0.997903,0.743910,0.011551,0.018547,0.001144,20976.359221,21.666667,29.584615,27.969231,0.507692,10.000000,10.000000,1.000000,55.000000,5.500000,0.000477,0.000048,0.007692,10901.170000,101.000000
0.000000,0.468328,6.472222,10.497711,13.374416,15.505741,16.377698,17.263487,18.349791,20.542882,-0.759196,-0.438064,-0.204786,-0.024723,0.000000,0.100000,0.286112,0.456494,0.747715,2.629995,0.000000,0.004031,0.069286,0.128778,0.219568,0.327409,0.469858,0.722122,1.200440,3.404124,0.992289,0.998008,0.999310,0.999763,0.999927,0.999973,0.999993,0.999999,1.000000,1.000000,12.731748,10.819214,20.542882,7.091022,-0.001416,-0.001243,0.457577,2.629995,-4.140087,4.140087,0.655319,0.494780,-0.550344,0.533772,0.434150,3.404124,0.569585,0.993445,0.992449,0.514496,0.036303,0.024763,0.002281,14908.876944,22.983333,27.628716,24.974619,0.130529,3.000000,51.000000,8.000000,224.000000,4.392157,0.003421,0.000537,0.036983,7588.620000,101.000000
0.000000,0.670820,8.553068,11.257886,13.138303,14.139661,15.296564,16.510905,17.823854,19.359752,-0.727246,-0.408654,-0.197601,-0.060778,0.000000,0.100000,0.256874,0.444006,0.741404,2.118944,0.000000,0.009263,0.052782,0.098931,0.160982,0.226748,0.297240,0.431088,0.720207,3.592569,0.990741,0.999041,0.999735,0.999929,0.999978,0.999990,0.999996,0.999999,1.000000,1.000000,12.228323,10.695572,19.359752,6.520483,-0.000622,-0.000569,0.451287,2.118944,-3.066982,3.066982,0.649491,0.468153,-0.521648,0.352661,0.291858,3.592569,0.434941,0.993223,0.992424,0.581238,0.034124,0.037448,0.003477,7764.985193,12.116667,28.803301,25.914718,0.165062,2.000000,31.000000,3.000000,102.000000,3.290323,0.003992,0.000386,0.042641,3780.250000,101.000000
0.000000,0.282843,0.854380,7.316420,11.975808,14.132586,15.160805,15.906288,16.497576,69.802579,-0.859363,-0.507139,-0.304634,-0.100000,0.000000,0.124636,0.282843,0.489111,0.823207,69.602579,0.000000,0.006099,0.044424,0.087058,0.126615,0.196234,0.311677,0.485569,0.886857,139.602865,0.977223,0.995556,0.998840,0.999748,0.999946,0.999982,0.999994,0.999999,1.000000,1.000000,10.306481,9.131369,69.802579,7.150472,-0.013825,-0.012928,0.662068,69.602579,-68.586026,69.602579,3.243102,0.679747,-0.737553,0.558979,0.455963,139.602865,4.529654,0.987197,0.986148,0.554700,0.048063,0.045216,0.004926,8729.589077,15.950000,28.589342,27.398119,0.125392,2.000000,72.000000,1.000000,138.000000,1.916667,0.008248,0.000115,0.075235,9661.640000,101.000000
0.100000,1.230377,3.509330,5.705953,7.877356,10.412291,11.458621,12.369396,13.224901,26.096935,-1.073431,-0.546518,-0.217943,-0.076811,0.000000,0.100000,0.249493,0.599363,1.071763,12.941708,0.000000,0.038309,0.082649,0.180111,0.310127,0.609435,0.963554,1.137354,1.385102,4.371022,0.968982,0.994783,0.998556,0.999302,0.999668,0.999883,0.999957,0.999992,1.000000,1.000000,8.099997,7.339088,26.096935,5.032049,-0.002345,-0.002202,0.670321,12.941708,-13.772974,13.772974,1.336950,0.678429,-0.752586,0.708776,0.609676,4.371022,0.697400,0.988198,0.987042,0.593199,0.040828,0.052308,0.007019,2421.899080,5.516667,29.365559,26.646526,0.543807,3.000000,13.000000,1.000000,32.000000,2.461538,0.005368,0.000413,0.039275,1887.110000,101.000000
0.100000,0.515625,1.860108,2.583364,3.640055,4.995535,6.527379,8.445697,10.829312,15.784803,-0.746734,-0.407107,-0.213855,-0.079408,0.000000,0.100000,0.232986,0.414203,0.635995,2.066834,0.000000,0.013797,0.087155,0.141795,0.220500,0.350303,0.473705,0.737731,1.211682,3.619416,0.978862,0.992278,0.997087,0.998367,0.999279,0.999740,0.999911,0.999980,1.000000,1.000000,5.146480,4.704023,15.784803,4.166723,0.000424,0.000400,0.425643,2.066834,-2.115935,2.115935,0.580537,0.430929,-0.473566,0.533928,0.443124,3.619416,0.579080,0.988450,0.987476,0.514496,0.039472,0.070938,0.014910,2079.177993,7.383333,29.525959,26.817156,0.541761,3.000000,26.000000,0.000000,41.000000,1.576923,0.012505,0.000000,0.058691,1002.590000,101.000000
0.100000,2.090094,17.063526,19.212753,20.428652,20.932023,21.555462,22.154542,23.126111,25.331403,-0.736564,-0.330656,-0.141421,-0.038158,0.020528,0.136492,0.250992,0.393243,0.598181,1.763647,0.000000,0.057763,0.142030,0.276969,0.387314,0.529527,0.704043,0.896368,1.314803,3.247755,0.991507,0.997666,0.998961,0.999589,0.999813,0.999935,0.999982,0.999994,1.000000,1.000000,17.007768,15.744334,25.331403,8.872972,-0.000669,-0.000641,0.395037,1.763647,-1.763739,1.763739,0.545485,0.382345,-0.448349,0.613626,0.541538,3.247755,0.559773,0.993637,0.993466,0.707107,0.023823,0.011594,0.000726,5510.516914,5.850000,30.769231,26.324786,0.341880,1.000000,16.000000,0.000000,31.000000,1.937500,0.002904,0.000000,0.045584,2312.280000,101.000000
4.492362,7.494023,9.650981,12.143112,13.587126,15.791770,16.905975,17.042535,18.134222,19.377564,-1.173547,-0.902528,-0.335901,-0.131150,-0.035804,0.087213,0.231336,0.673741,1.134509,2.608464,0.041913,0.087181,0.129616,0.173860,0.244165,0.342400,0.528551,0.875827,1.079758,2.727842,0.992522,0.998874,0.999506,0.999824,0.999956,0.999975,0.999990,0.999996,0.999999,1.000000,12.422931,12.422931,19.377564,5.022931,-0.059230,-0.058970,0.678788,2.608464,-3.400454,3.400454,0.926402,0.654252,-0.706760,0.465807,0.463764,2.727842,0.539173,0.995692,0.995672,0.872302,0.014393,0.058036,0.004570,2844.851131,3.833333,28.173913,31.043478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1862.540000,101.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.141421,0.223607,0.412311,0.894427,-0.305792,-0.141421,-0.092621,0.000000,0.000000,0.000000,0.100000,0.141421,0.316228,0.894427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039223,0.154674,1.700298,0.894427,0.963992,0.989949,0.999864,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.254384,0.124290,0.894427,0.171810,0.000595,0.000411,0.152434,0.894427,-0.894427,0.894427,0.223967,0.221239,-0.220049,0.316022,0.072634,1.700298,0.216978,0.964767,0.931569,0.514496,0.085283,0.064865,0.518382,92.595841,12.433333,20.670241,20.670241,0.000000,0.000000,187.000000,4.000000,421.000000,2.251337,2.019529,0.043198,0.250670,24.210000,101.000000
0.000000,0.141421,0.282843,1.118034,2.304242,3.471006,6.550927,9.244867,15.722541,18.901058,-1.121463,-0.701820,-0.200000,-0.082143,0.000000,0.100000,0.223607,0.711873,1.098102,2.348164,0.000000,0.000000,0.031399,0.082789,0.160451,0.344541,0.651047,1.076329,1.739448,4.446127,0.962421,0.986124,0.993658,0.997268,0.998868,0.999801,0.999937,0.999990,1.000000,1.000000,5.445135,4.702616,18.901058,5.642025,0.000000,0.000000,0.613731,2.348164,-4.184406,4.184406,0.870557,0.645258,-0.654220,0.723954,0.554167,4.446127,0.773824,0.980108,0.977759,0.549991,0.065188,0.062706,0.013118,1448.405810,5.150000,28.349515,27.961165,0.582524,3.000000,29.000000,0.000000,46.000000,1.586207,0.020022,0.000000,0.093851,972.480000,101.000000
0.859649,8.877943,14.484645,16.207652,16.854524,17.319065,17.708584,18.111322,18.457248,10680.340328,-0.532602,-0.349246,-0.209995,-0.100607,0.000000,0.068874,0.146403,0.276555,0.447341,10676.290637,0.045707,0.099745,0.175447,0.246059,0.338692,0.411623,0.530194,0.714578,1.036872,11066.993007,0.995755,0.998918,0.999540,0.999813,0.999934,0.999970,0.999986,0.999996,0.999999,1.000000,32.508107,32.115768,10680.340328,442.567910,-0.015644,-0.015454,37.195308,10676.290637,-10663.435595,10676.290637,627.097179,38.717869,-36.641210,20.169045,19.576863,11066.993007,459.512226,0.995704,0.995644,0.690732,0.020691,0.027826,0.000859,18627.145398,9.683333,28.709122,30.361446,0.413081,4.000000,5.000000,0.000000,9.000000,1.800000,0.000268,0.000000,0.008606,114071993.580000,101.000000
6.609841,11.884864,14.414401,15.404220,15.925765,16.415846,16.789431,17.123084,17.679791,19.338304,-0.865925,-0.526295,-0.249419,-0.099717,0.000000,0.098127,0.264051,0.561593,0.887249,3.604482,0.035082,0.094727,0.160707,0.282532,0.487081,0.731995,0.928851,1.062692,1.215717,5.507748,0.998228,0.999389,0.999714,0.999871,0.999928,0.999962,0.999986,0.999996,0.999999,1.000000,14.475445,14.110282,19.338304,4.634625,-0.002443,-0.002374,0.512067,3.604482,-2.937921,3.604482,0.697732,0.524984,-0.529169,0.648518,0.621653,5.507748,0.606677,0.997785,0.997727,0.707107,0.016226,0.011681,0.000825,21814.495372,25.783333,29.088559,29.127343,0.349063,7.000000,11.000000,2.000000,41.000000,3.727273,0.000504,0.000092,0.007111,10933.600000,101.000000
0.000000,0.200000,0.964626,3.693310,13.851918,14.901206,15.643681,17.700282,19.638705,21.079137,-0.570935,-0.318073,-0.146847,-0.008040,0.000000,0.109847,0.223576,0.411473,0.600410,3.029251,0.000000,0.000000,0.048867,0.128891,0.177923,0.263713,0.369563,0.534448,0.860693,3.617684,0.972300,0.992309,0.998973,0.999695,0.999924,0.999981,0.999994,0.999999,1.000000,1.000000,11.430166,9.668015,21.079137,8.006132,-0.000382,-0.000347,0.406838,3.029251,-4.447627,4.447627,0.678630,0.408199,-0.496516,0.425711,0.333087,3.617684,0.469965,0.985419,0.983913,0.514496,0.054167,0.055319,0.005603,2320.323715,4.016667,29.626556,24.398340,0.248963,1.000000,19.000000,0.000000,42.000000,2.210526,0.008189,0.000000,0.078838,896.670000,101.000000
0.000000,1.612452,6.829489,10.505540,13.094462,14.353605,15.255491,16.047180,16.911032,19.649936,-0.784868,-0.423775,-0.213630,-0.055829,0.000000,0.091192,0.223842,0.430307,0.643282,1.636900,0.000000,0.017529,0.056376,0.099846,0.147960,0.204956,0.289630,0.411731,0.785331,2.419116,0.991745,0.999349,0.999764,0.999963,0.999987,0.999995,0.999999,1.000000,1.000000,1.000000,11.772452,10.418620,19.649936,6.385968,-0.041604,-0.037746,0.436566,1.636900,-2.821843,2.821843,0.617413,0.439584,-0.522791,0.342080,0.287210,2.419116,0.398662,0.993144,0.992128,0.581238,0.037522,0.045570,0.004319,4167.447982,6.683333,27.082294,27.082294,0.000000,0.000000,14.000000,0.000000,47.000000,3.357143,0.003359,0.000000,0.034913,1775.670000,101.000000
3.422196,6.475889,8.478892,9.501656,12.452105,13.621883,15.054615,18.138628,19.368918,22.953213,-1.213594,-0.869806,-0.262011,-0.086188,0.000000,0.091246,0.221304,0.751818,1.166043,2.177563,0.043912,0.098685,0.134598,0.206186,0.272190,0.374996,0.627772,0.958762,1.199793,3.009749,0.987662,0.998680,0.999592,0.999818,0.999957,0.999978,0.999990,0.999995,0.999999,1.000000,11.938244,11.841968,22.953213,5.866061,-0.051120,-0.050293,0.678063,2.177563,-2.530055,2.530055,0.913544,0.651510,-0.725419,0.511369,0.498947,3.009749,0.543059,0.993121,0.993121,0.641310,0.029356,0.078189,0.006470,2936.807964,4.150000,28.674699,29.879518,0.240964,1.000000,2.000000,0.000000,3.000000,1.500000,0.000681,0.000000,0.008032,1968.380000,101.000000
0.316228,2.859710,8.144074,10.868946,12.864484,14.277255,15.323478,16.494666,17.396839,19.318644,-0.803662,-0.449779,-0.292880,-0.099023,0.000000,0.174017,0.337605,0.519594,0.819820,2.120584,0.013423,0.050916,0.098011,0.146577,0.211874,0.282403,0.365817,0.516864,0.953903,2.750860,0.988933,0.997828,0.999454,0.999824,0.999931,0.999975,0.999991,0.999996,0.999999,1.000000,11.247818,10.746226,19.318644,6.240083,-0.002851,-0.002790,0.532703,2.120584,-3.181036,3.181036,0.729827,0.529197,-0.560522,0.386362,0.354993,2.750860,0.442889,0.990655,0.990420,0.600000,0.040268,0.036735,0.003395,7952.207128,12.350000,29.959514,28.582996,0.000000,0.000000,30.000000,0.000000,44.000000,1.466667,0.003773,0.000000,0.040486,4210.050000,101.000000
0.000000,0.000000,0.223607,3.484787,9.394147,14.281785,17.412632,22.588372,24.997000,28.146936,-1.118034,-0.645171,-0.263887,-0.126355,0.000000,0.000000,0.127931,0.513427,1.027407,2.281018,0.000000,0.000000,0.000000,0.062762,0.157018,0.338573,0.822387,1.113449,1.542210,5.213173,0.992161,0.997970,0.999373,0.999911,0.999965,0.999994,1.000000,1.000000,1.000000,1.000000,14.025673,10.638669,28.146936,9.993815,-0.066158,-0.054035,0.548164,2.281018,-2.364922,2.364922,0.761445,0.668526,-0.673292,0.817866,0.561330,5.213173,0.776376,0.994900,0.993298,0.636664,0.024354,0.028302,0.002619,3436.289992,5.400000,22.037037,26.666667,0.555556,2.000000,24.000000,1.000000,82.000000,3.416667,0.006984,0.000291,0.074074,1940.820000,101.000000
0.200000,9.421566,12.946814,14.307620,15.456390,16.603975,17.684173,19.146853,20.600824,23.559499,-0.555319,-0.336181,-0.189782,-0.076903,0.000000,0.100000,0.216374,0.344768,0.540383,1.754775,0.000000,0.058754,0.115917,0.172293,0.253877,0.354451,0.473799,0.640945,0.954119,3.661286,0.996432,0.999213,0.999661,0.999868,0.999950,0.999980,0.999993,0.999998,1.000000,1.000000,14.674238,13.720370,23.559499,6.647626,-0.009019,-0.008631,0.357924,1.754775,-2.762209,2.762209,0.502323,0.353812,-0.395494,0.444245,0.401678,3.661286,0.472451,0.993922,0.993605,0.514496,0.034480,0.017462,0.001269,23640.196959,28.733333,29.582367,27.772622,0.139211,3.000000,47.000000,1.000000,120.000000,2.553191,0.001988,0.000042,0.027262,8163.100000,101.000000
0.000000,0.141421,0.500000,2.796777,5.813777,7.226161,7.652581,7.829815,8.005373,8.528775,-0.446885,-0.279381,-0.141915,-0.096043,0.000000,0.046130,0.133824,0.227353,0.360194,1.104359,0.000000,0.000000,0.020400,0.078468,0.130054,0.222210,0.358929,0.478438,0.674619,1.440847,0.963836,0.989116,0.998108,0.999437,0.999810,0.999951,0.999985,0.999999,1.000000,1.000000,5.181012,4.422815,8.528775,3.438693,-0.036031,-0.033735,0.263875,1.104359,-1.370623,1.370623,0.359682,0.263756,-0.297609,0.324398,0.249659,1.440847,0.288789,0.988042,0.986175,0.581238,0.037087,0.060000,0.013235,906.677055,3.433333,25.922330,29.708738,0.000000,0.000000,19.000000,0.000000,32.000000,1.684211,0.020956,0.000000,0.092233,209.680000,101.000000
0.200000,2.418677,6.472999,9.013878,10.219810,11.423222,13.263802,14.101418,14.802871,17.804494,-0.687626,-0.400288,-0.200000,-0.083176,0.000000,0.099995,0.199996,0.380858,0.543362,1.495051,0.000000,0.023108,0.092659,0.119881,0.190149,0.245199,0.337010,0.473786,0.732085,2.595634,0.981883,0.997426,0.999306,0.999817,0.999937,0.999973,0.999990,0.999997,1.000000,1.000000,9.565046,9.012153,17.804494,5.435579,-0.037111,-0.035928,0.373535,1.495051,-2.029437,2.029437,0.512854,0.344599,-0.428075,0.338404,0.296226,2.595634,0.357303,0.988140,0.987480,0.507020,0.051057,0.043988,0.004810,3118.204991,5.783333,29.221902,28.530259,0.000000,0.000000,15.000000,0.000000,23.000000,1.533333,0.004810,0.000000,0.043228,1182.150000,101.000000
1.207437,7.214983,8.895504,11.317685,14.142489,15.525914,16.548625,17.485766,18.425010,71.237350,-0.640239,-0.412311,-0.246279,-0.105834,0.000000,0.123607,0.248215,0.445306,0.665450,53.831029,0.025519,0.077581,0.134111,0.207191,0.280202,0.372252,0.517508,0.756323,1.197378,4.789267,0.993637,0.998097,0.999168,0.999655,0.999863,0.999936,0.999979,0.999994,0.999999,1.000000,12.595581,12.194517,71.237350,6.196191,-0.006131,-0.006030,0.516515,53.831029,-54.330546,54.330546,2.321721,0.510045,-0.540708,0.513636,0.484879,4.789267,0.596917,0.994733,0.994626,0.588172,0.029099,0.019879,0.001623,14170.028883,19.383333,29.974205,28.942390,0.515907,6.000000,29.000000,0.000000,46.000000,1.586207,0.002047,0.000000,0.024936,10619.480000,101.000000
